log_id,aircraft_id,technician_id,maintenance_type,status,cost_usd,duration_hours,log_date,parts_replaced,notes,year,quarter,failure_within_30d
LOG-37949,AC-0088,TECH-0062,Engine Inspection,failed,18970.0,13.8,2023-04-11,5,Replaced worn components — within tolerance,2023,2,1
LOG-37950,AC-0045,TECH-0196,Tire & Brake Replacement,complete,2634.0,7.6,2023-04-11,1,Routine check completed successfully,2023,2,0
LOG-37951,AC-0060,TECH-0072,Avionics Check,in_progress,10462.0,5.6,2023-04-11,1,No notes provided,2023,2,0
LOG-37952,AC-0086,TECH-0090,Fuel System Check,in_progress,2366.0,13.0,2023-04-11,1,All systems nominal post-maintenance,2023,2,0
LOG-37953,AC-0103,TECH-0097,Landing Gear Service,complete,6249.0,9.7,2023-04-11,6,Follow-up inspection required within 30 days,2023,2,0
LOG-37954,AC-0087,TECH-0128,Hydraulic System Repair,complete,13482.0,9.4,2023-04-11,10,No notes provided,2023,2,0
LOG-37955,AC-0119,TECH-0140,Fuel System Check,complete,5691.0,3.9,2023-04-11,1,Follow-up inspection required within 30 days,2023,2,0
LOG-37956,AC-0042,TECH-0180,Landing Gear Service,complete,10196.0,11.1,2023-04-11,5,No notes provided,2023,2,0
LOG-37957,AC-0081,TECH-0165,Software Update,complete,2446.0,1.4,2023-04-11,8,Replaced worn components — within tolerance,2023,2,1
LOG-37958,AC-0010,TECH-0153,Fuel System Check,in_progress,1914.0,8.1,2023-04-11,3,No notes provided,2023,2,0
LOG-37959,AC-0123,TECH-0039,Hydraulic System Repair,complete,17059.0,3.8,2023-04-11,5,Scheduled maintenance — no anomalies,2023,2,1
LOG-37960,AC-0111,TECH-0195,Software Update,complete,1729.5,15.5,2023-04-11,3,No notes provided,2023,2,0
LOG-37961,AC-0025,TECH-0147,Fuel System Check,failed,2718.0,43.2,2023-04-11,5,No notes provided,2023,2,1
LOG-37962,AC-0003,TECH-0071,Tire & Brake Replacement,pending,4030.0,8.1,2023-04-11,0,Routine check completed successfully,2023,2,0
LOG-37963,AC-0071,TECH-0077,Engine Inspection,failed,18716.0,49.6,2023-04-11,11,Issue found during inspection — escalated,2023,2,1
LOG-37964,AC-0028,TECH-0024,Tire & Brake Replacement,complete,2260.0,8.3,2023-04-11,9,All systems nominal post-maintenance,2023,2,0
LOG-37965,AC-0137,TECH-0179,Structural Inspection,complete,3361.0,7.6,2023-04-11,1,Scheduled maintenance — no anomalies,2023,2,0
LOG-37966,AC-0011,TECH-0045,Avionics Check,complete,9903.0,6.8,2023-04-11,1,No notes provided,2023,2,0
LOG-37967,AC-0093,TECH-0008,Engine Inspection,complete,16579.0,3.0,2023-04-11,9,Part ordered — awaiting delivery,2023,2,0
LOG-37968,AC-0118,TECH-0200,Landing Gear Service,pending,7510.5,9.8,2023-04-11,7,All systems nominal post-maintenance,2023,2,0
LOG-37969,AC-0124,TECH-0173,Hydraulic System Repair,complete,14310.0,7.6,2023-04-11,5,Follow-up inspection required within 30 days,2023,2,0
LOG-37970,AC-0093,TECH-0130,Tire & Brake Replacement,complete,4281.0,4.9,2023-04-11,2,Follow-up inspection required within 30 days,2023,2,0
LOG-37971,AC-0141,TECH-0158,Fuel System Check,complete,3373.0,9.7,2023-04-11,8,Issue found during inspection — escalated,2023,2,0
LOG-37972,AC-0099,TECH-0067,Hydraulic System Repair,complete,12728.0,1.5,2023-04-11,7,Replaced worn components — within tolerance,2023,2,0
LOG-37973,AC-0011,TECH-0173,Structural Inspection,complete,7613.0,5.1,2023-04-11,10,Replaced worn components — within tolerance,2023,2,0
LOG-37974,AC-0035,TECH-0154,Tire & Brake Replacement,complete,1303.0,13.1,2023-04-11,11,No notes provided,2023,2,0
LOG-37975,AC-0008,TECH-0017,Fuel System Check,complete,4269.0,13.5,2023-04-11,5,Replaced worn components — within tolerance,2023,2,1
LOG-37976,AC-0007,TECH-0038,Engine Inspection,complete,18366.0,2.8,2023-04-11,1,Routine check completed successfully,2023,2,0
LOG-37977,AC-0069,TECH-0067,Avionics Check,complete,7941.0,15.2,2023-04-11,10,No notes provided,2023,2,0
LOG-37978,AC-0070,TECH-0057,Tire & Brake Replacement,complete,4086.0,4.6,2023-04-11,8,Follow-up inspection required within 30 days,2023,2,1
LOG-37979,AC-0115,TECH-0161,Fuel System Check,complete,4541.0,10.6,2023-04-11,8,All systems nominal post-maintenance,2023,2,0
LOG-37980,AC-0124,TECH-0094,Hydraulic System Repair,complete,5468.0,11.4,2023-04-11,10,Part ordered — awaiting delivery,2023,2,0
LOG-37981,AC-0011,TECH-0072,Avionics Check,complete,10515.0,11.2,2023-04-12,11,Routine check completed successfully,2023,2,0
LOG-37982,AC-0091,TECH-0094,Tire & Brake Replacement,complete,2616.0,8.9,2023-04-12,11,Scheduled maintenance — no anomalies,2023,2,0
LOG-37983,AC-0085,TECH-0064,Landing Gear Service,pending,9177.0,12.6,2023-04-12,6,Issue found during inspection — escalated,2023,2,0
LOG-37984,AC-0049,TECH-0023,Hydraulic System Repair,failed,12012.0,29.6,2023-04-12,3,Issue found during inspection — escalated,2023,2,1
LOG-37985,AC-0035,TECH-0012,Fuel System Check,complete,2785.0,10.5,2023-04-12,11,No notes provided,2023,2,0
LOG-37986,AC-0088,TECH-0103,Hydraulic System Repair,complete,7567.0,4.8,2023-04-12,0,Routine check completed successfully,2023,2,0
LOG-37987,AC-0109,TECH-0008,Engine Inspection,complete,15794.0,10.6,2023-04-12,3,No notes provided,2023,2,0
LOG-37988,AC-0134,TECH-0200,Structural Inspection,complete,8055.0,9.8,2023-04-12,1,Scheduled maintenance — no anomalies,2023,2,0
LOG-37989,AC-0010,TECH-0038,Landing Gear Service,in_progress,11592.0,13.8,2023-04-12,5,Scheduled maintenance — no anomalies,2023,2,0
LOG-37990,AC-0084,TECH-0033,Fuel System Check,complete,4943.0,10.0,2023-04-12,0,No notes provided,2023,2,0
LOG-37991,AC-0085,TECH-0176,Tire & Brake Replacement,complete,2340.0,12.6,2023-04-12,7,Follow-up inspection required within 30 days,2023,2,0
LOG-37992,AC-0140,TECH-0097,Structural Inspection,complete,6360.0,13.4,2023-04-12,11,All systems nominal post-maintenance,2023,2,0
LOG-37993,AC-0055,TECH-0045,Tire & Brake Replacement,complete,2424.0,1.2,2023-04-12,2,No notes provided,2023,2,0
LOG-37994,AC-0141,TECH-0075,Fuel System Check,complete,1690.0,6.1,2023-04-12,3,Scheduled maintenance — no anomalies,2023,2,0
LOG-37995,AC-0074,TECH-0151,Tire & Brake Replacement,complete,2003.0,15.6,2023-04-12,3,Part ordered — awaiting delivery,2023,2,0
LOG-37996,AC-0135,TECH-0107,Engine Inspection,complete,8255.0,10.8,2023-04-12,11,Follow-up inspection required within 30 days,2023,2,0
LOG-37997,AC-0140,TECH-0115,Avionics Check,complete,12341.0,7.9,2023-04-12,8,All systems nominal post-maintenance,2023,2,0
LOG-37998,AC-0061,TECH-0043,Engine Inspection,complete,23039.0,6.9,2023-04-12,6,No notes provided,2023,2,0
LOG-37999,AC-0130,TECH-0025,Fuel System Check,in_progress,5420.0,10.1,2023-04-12,8,Scheduled maintenance — no anomalies,2023,2,0
LOG-38000,AC-0026,TECH-0015,Engine Inspection,in_progress,21575.0,17.9,2023-04-12,5,Follow-up inspection required within 30 days,2023,2,0
LOG-38001,AC-0069,TECH-0010,Engine Inspection,complete,9695.0,12.7,2023-04-12,1,No notes provided,2023,2,0
LOG-38002,AC-0062,TECH-0148,Fuel System Check,pending,4602.0,19.8,2023-04-12,9,Routine check completed successfully,2023,2,0
LOG-38003,AC-0116,TECH-0016,Hydraulic System Repair,complete,11025.5,11.9,2023-04-12,7,All systems nominal post-maintenance,2023,2,1
LOG-38004,AC-0115,TECH-0099,Landing Gear Service,complete,6404.0,6.3,2023-04-12,6,Routine check completed successfully,2023,2,0
LOG-38005,AC-0139,TECH-0125,Avionics Check,complete,5671.0,1.3,2023-04-12,6,Part ordered — awaiting delivery,2023,2,0
LOG-38006,AC-0102,TECH-0098,Software Update,in_progress,1630.0,11.8,2023-04-12,2,Part ordered — awaiting delivery,2023,2,0
LOG-38007,AC-0042,TECH-0057,Structural Inspection,complete,4937.0,13.4,2023-04-12,10,Scheduled maintenance — no anomalies,2023,2,0
LOG-38008,AC-0010,TECH-0046,Fuel System Check,complete,5277.0,14.3,2023-04-12,9,Part ordered — awaiting delivery,2023,2,0
LOG-38009,AC-0123,TECH-0111,Avionics Check,complete,7479.0,8.9,2023-04-12,3,Emergency repair required — grounded aircraft,2023,2,1
LOG-38010,AC-0019,TECH-0124,Tire & Brake Replacement,complete,4083.0,15.8,2023-04-12,10,No notes provided,2023,2,0
LOG-38011,AC-0004,TECH-0129,Hydraulic System Repair,in_progress,10234.0,14.4,2023-04-12,2,Scheduled maintenance — no anomalies,2023,2,1
LOG-38012,AC-0003,TECH-0025,Hydraulic System Repair,complete,7585.0,4.4,2023-04-12,0,Emergency repair required — grounded aircraft,2023,2,0
LOG-38013,AC-0142,TECH-0056,Structural Inspection,failed,5028.0,68.5,2023-04-12,2,No notes provided,2023,2,1
LOG-38014,AC-0010,TECH-0046,Software Update,complete,763.0,4.0,2023-04-12,0,Part ordered — awaiting delivery,2023,2,1
LOG-38015,AC-0006,TECH-0187,Hydraulic System Repair,pending,15511.0,15.6,2023-04-12,9,Routine check completed successfully,2023,2,0
LOG-38016,AC-0031,TECH-0190,Fuel System Check,complete,2185.0,7.8,2023-04-12,0,All systems nominal post-maintenance,2023,2,0
LOG-38017,AC-0031,TECH-0189,Tire & Brake Replacement,failed,4269.0,52.8,2023-04-12,5,Replaced worn components — within tolerance,2023,2,1
LOG-38018,AC-0009,TECH-0008,Tire & Brake Replacement,complete,1022.0,6.5,2023-04-12,3,Part ordered — awaiting delivery,2023,2,0
LOG-38019,AC-0108,TECH-0041,Structural Inspection,pending,2340.0,3.9,2023-04-12,8,Part ordered — awaiting delivery,2023,2,0
LOG-38020,AC-0124,TECH-0143,Hydraulic System Repair,in_progress,16028.0,16.8,2023-04-12,3,Scheduled maintenance — no anomalies,2023,2,0
LOG-38021,AC-0130,TECH-0044,Engine Inspection,pending,17590.0,11.6,2023-04-12,8,No notes provided,2023,2,0
LOG-38022,AC-0004,TECH-0082,Tire & Brake Replacement,pending,842.0,12.7,2023-04-12,7,Issue found during inspection — escalated,2023,2,0
LOG-38023,AC-0006,TECH-0129,Hydraulic System Repair,complete,12177.0,11.5,2023-04-12,1,No notes provided,2023,2,0
LOG-38024,AC-0030,TECH-0111,Structural Inspection,complete,5361.0,3.6,2023-04-12,11,No notes provided,2023,2,0
LOG-38025,AC-0061,TECH-0193,Software Update,complete,1989.0,15.8,2023-04-12,6,Routine check completed successfully,2023,2,0
LOG-38026,AC-0077,TECH-0117,Structural Inspection,complete,7661.0,8.6,2023-04-13,5,Follow-up inspection required within 30 days,2023,2,0
LOG-38027,AC-0110,TECH-0162,Structural Inspection,in_progress,7109.0,16.7,2023-04-13,5,Emergency repair required — grounded aircraft,2023,2,0
LOG-38028,AC-0036,TECH-0132,Landing Gear Service,complete,11556.0,9.0,2023-04-13,8,Routine check completed successfully,2023,2,0
LOG-38029,AC-0133,TECH-0081,Avionics Check,complete,10616.0,2.4,2023-04-13,10,Scheduled maintenance — no anomalies,2023,2,0
LOG-38030,AC-0100,TECH-0130,Avionics Check,complete,9982.0,3.9,2023-04-13,3,Issue found during inspection — escalated,2023,2,0
LOG-38031,AC-0140,TECH-0167,Engine Inspection,complete,13633.0,12.0,2023-04-13,2,Part ordered — awaiting delivery,2023,2,0
LOG-38032,AC-0122,TECH-0182,Tire & Brake Replacement,complete,1577.0,15.1,2023-04-13,7,Replaced worn components — within tolerance,2023,2,0
LOG-38033,AC-0150,TECH-0138,Structural Inspection,complete,7175.0,15.1,2023-04-13,0,All systems nominal post-maintenance,2023,2,0
LOG-38034,AC-0059,TECH-0042,Fuel System Check,in_progress,3979.0,26.2,2023-04-13,11,All systems nominal post-maintenance,2023,2,0
LOG-38035,AC-0110,TECH-0045,Software Update,failed,2011.0,37.2,2023-04-13,10,Issue found during inspection — escalated,2023,2,1
LOG-38036,AC-0130,TECH-0101,Tire & Brake Replacement,complete,2932.0,14.5,2023-04-13,3,Part ordered — awaiting delivery,2023,2,1
LOG-38037,AC-0014,TECH-0154,Fuel System Check,complete,5438.0,11.5,2023-04-13,6,Part ordered — awaiting delivery,2023,2,0
LOG-38038,AC-0138,TECH-0027,Fuel System Check,pending,2992.0,7.3,2023-04-13,4,No notes provided,2023,2,0
LOG-38039,AC-0064,TECH-0167,Fuel System Check,complete,1985.0,2.0,2023-04-13,5,Issue found during inspection — escalated,2023,2,0
LOG-38040,AC-0131,TECH-0153,Landing Gear Service,complete,6493.0,3.5,2023-04-13,2,Part ordered — awaiting delivery,2023,2,0
LOG-38041,AC-0072,TECH-0029,Landing Gear Service,failed,8284.0,17.1,2023-04-13,8,All systems nominal post-maintenance,2023,2,1
LOG-38042,AC-0021,TECH-0110,Fuel System Check,complete,2742.0,14.7,2023-04-13,7,No notes provided,2023,2,0
LOG-38043,AC-0094,TECH-0022,Landing Gear Service,complete,5692.0,6.2,2023-04-13,2,No notes provided,2023,2,0
LOG-38044,AC-0147,TECH-0115,Structural Inspection,in_progress,8326.0,13.4,2023-04-13,9,Emergency repair required — grounded aircraft,2023,2,0
LOG-38045,AC-0079,TECH-0090,Landing Gear Service,pending,9597.0,8.0,2023-04-13,5,Routine check completed successfully,2023,2,0
LOG-38046,AC-0020,TECH-0188,Landing Gear Service,pending,9258.0,5.8,2023-04-13,0,Replaced worn components — within tolerance,2023,2,0
LOG-38047,AC-0058,TECH-0090,Avionics Check,complete,9982.0,15.4,2023-04-13,7,Part ordered — awaiting delivery,2023,2,0
LOG-38048,AC-0042,TECH-0180,Software Update,in_progress,1612.0,15.8,2023-04-13,6,No notes provided,2023,2,0
LOG-38049,AC-0094,TECH-0085,Software Update,complete,534.0,14.7,2023-04-13,2,Issue found during inspection — escalated,2023,2,0
LOG-38050,AC-0138,TECH-0149,Hydraulic System Repair,complete,10844.0,10.1,2023-04-13,8,No notes provided,2023,2,0
LOG-38051,AC-0088,TECH-0106,Hydraulic System Repair,complete,4302.0,10.9,2023-04-13,9,Emergency repair required — grounded aircraft,2023,2,0
LOG-38052,AC-0140,TECH-0136,Hydraulic System Repair,complete,11736.0,9.3,2023-04-13,2,No notes provided,2023,2,0
LOG-38053,AC-0009,TECH-0117,Structural Inspection,in_progress,2077.0,29.4,2023-04-13,6,No notes provided,2023,2,0
LOG-38054,AC-0079,TECH-0066,Engine Inspection,complete,17730.0,5.9,2023-04-13,4,No notes provided,2023,2,0
LOG-38055,AC-0082,TECH-0113,Tire & Brake Replacement,in_progress,1644.0,19.7,2023-04-13,4,Replaced worn components — within tolerance,2023,2,0
LOG-38056,AC-0148,TECH-0018,Software Update,in_progress,2739.0,22.1,2023-04-13,10,Scheduled maintenance — no anomalies,2023,2,0
LOG-38057,AC-0003,TECH-0081,Software Update,in_progress,2250.0,8.9,2023-04-13,11,All systems nominal post-maintenance,2023,2,0
LOG-38058,AC-0136,TECH-0143,Engine Inspection,in_progress,16014.0,29.3,2023-04-13,4,Follow-up inspection required within 30 days,2023,2,1
LOG-38059,AC-0039,TECH-0003,Tire & Brake Replacement,complete,3178.0,3.8,2023-04-13,7,Emergency repair required — grounded aircraft,2023,2,0
LOG-38060,AC-0064,TECH-0085,Avionics Check,pending,9982.0,7.2,2023-04-13,8,Replaced worn components — within tolerance,2023,2,1
LOG-38061,AC-0031,TECH-0083,Engine Inspection,complete,13791.0,11.2,2023-04-13,5,Part ordered — awaiting delivery,2023,2,0
LOG-38062,AC-0111,TECH-0059,Engine Inspection,in_progress,10313.0,26.8,2023-04-13,10,No notes provided,2023,2,0
LOG-38063,AC-0123,TECH-0183,Hydraulic System Repair,complete,14797.0,9.5,2023-04-13,1,Replaced worn components — within tolerance,2023,2,0
LOG-38064,AC-0150,TECH-0122,Hydraulic System Repair,complete,9980.0,8.4,2023-04-13,8,No notes provided,2023,2,0
LOG-38065,AC-0096,TECH-0160,Structural Inspection,complete,8735.0,14.0,2023-04-13,5,Emergency repair required — grounded aircraft,2023,2,0
LOG-38066,AC-0005,TECH-0011,Engine Inspection,complete,20524.0,2.9,2023-04-13,1,No notes provided,2023,2,0
LOG-38067,AC-0058,TECH-0181,Structural Inspection,complete,5025.0,5.8,2023-04-13,11,No notes provided,2023,2,0
LOG-38068,AC-0105,TECH-0157,Software Update,complete,2241.0,6.7,2023-04-13,2,Issue found during inspection — escalated,2023,2,0
LOG-38069,AC-0063,TECH-0067,Fuel System Check,pending,4584.0,15.7,2023-04-13,4,No notes provided,2023,2,0
LOG-38070,AC-0061,TECH-0132,Landing Gear Service,complete,7679.0,6.9,2023-04-13,3,Routine check completed successfully,2023,2,0
LOG-38071,AC-0052,TECH-0137,Tire & Brake Replacement,in_progress,3806.0,14.6,2023-04-13,7,No notes provided,2023,2,0
LOG-38072,AC-0108,TECH-0057,Software Update,in_progress,1264.0,12.9,2023-04-14,10,Issue found during inspection — escalated,2023,2,0
LOG-38073,AC-0101,TECH-0166,Fuel System Check,in_progress,3307.0,29.0,2023-04-14,1,Routine check completed successfully,2023,2,1
LOG-38074,AC-0033,TECH-0007,Avionics Check,complete,5375.0,5.9,2023-04-14,6,Replaced worn components — within tolerance,2023,2,1
LOG-38075,AC-0022,TECH-0193,Avionics Check,complete,6935.0,10.7,2023-04-14,2,Part ordered — awaiting delivery,2023,2,0
LOG-38076,AC-0051,TECH-0163,Landing Gear Service,complete,9645.0,1.0,2023-04-14,5,Routine check completed successfully,2023,2,0
LOG-38077,AC-0011,TECH-0175,Avionics Check,complete,12801.0,1.2,2023-04-14,3,Part ordered — awaiting delivery,2023,2,0
LOG-38078,AC-0127,TECH-0034,Engine Inspection,complete,22069.0,4.9,2023-04-14,0,All systems nominal post-maintenance,2023,2,0
LOG-38079,AC-0050,TECH-0063,Tire & Brake Replacement,in_progress,4913.0,25.8,2023-04-14,2,No notes provided,2023,2,1
LOG-38080,AC-0017,TECH-0009,Fuel System Check,complete,5646.0,14.9,2023-04-14,3,All systems nominal post-maintenance,2023,2,0
LOG-38081,AC-0044,TECH-0090,Structural Inspection,complete,5594.0,14.4,2023-04-14,0,No notes provided,2023,2,0
LOG-38082,AC-0133,TECH-0200,Tire & Brake Replacement,complete,4809.0,13.1,2023-04-14,7,Follow-up inspection required within 30 days,2023,2,0
LOG-38083,AC-0039,TECH-0019,Engine Inspection,failed,17891.0,41.2,2023-04-14,1,Follow-up inspection required within 30 days,2023,2,1
LOG-38084,AC-0137,TECH-0154,Avionics Check,complete,6116.0,9.5,2023-04-14,6,Part ordered — awaiting delivery,2023,2,1
LOG-38085,AC-0023,TECH-0174,Software Update,failed,2478.0,69.5,2023-04-14,7,No notes provided,2023,2,1
LOG-38086,AC-0031,TECH-0056,Fuel System Check,complete,3994.0,5.5,2023-04-14,5,No notes provided,2023,2,0
LOG-38087,AC-0084,TECH-0010,Engine Inspection,pending,14606.0,15.8,2023-04-14,1,No notes provided,2023,2,0
LOG-38088,AC-0023,TECH-0120,Software Update,complete,2389.0,5.7,2023-04-14,8,Emergency repair required — grounded aircraft,2023,2,0
LOG-38089,AC-0058,TECH-0171,Avionics Check,complete,10761.0,6.6,2023-04-14,4,Scheduled maintenance — no anomalies,2023,2,0
LOG-38090,AC-0088,TECH-0158,Structural Inspection,complete,8658.0,16.0,2023-04-14,4,No notes provided,2023,2,1
LOG-38091,AC-0142,TECH-0040,Avionics Check,complete,11612.0,13.1,2023-04-14,1,All systems nominal post-maintenance,2023,2,0
LOG-38092,AC-0025,TECH-0183,Landing Gear Service,complete,9696.0,13.0,2023-04-14,11,Issue found during inspection — escalated,2023,2,0
LOG-38093,AC-0046,TECH-0186,Avionics Check,pending,8880.0,3.2,2023-04-14,3,No notes provided,2023,2,0
LOG-38094,AC-0141,TECH-0031,Tire & Brake Replacement,complete,4218.0,6.4,2023-04-14,3,No notes provided,2023,2,1
LOG-38095,AC-0062,TECH-0200,Software Update,complete,696.0,2.9,2023-04-14,5,Part ordered — awaiting delivery,2023,2,0
LOG-38096,AC-0019,TECH-0047,Software Update,failed,2439.0,32.4,2023-04-14,1,No notes provided,2023,2,1
LOG-38097,AC-0140,TECH-0037,Software Update,complete,2834.0,10.9,2023-04-14,6,Emergency repair required — grounded aircraft,2023,2,0
LOG-38098,AC-0112,TECH-0185,Landing Gear Service,complete,5333.0,14.4,2023-04-14,1,Follow-up inspection required within 30 days,2023,2,1
LOG-38099,AC-0090,TECH-0079,Structural Inspection,complete,8805.0,3.8,2023-04-14,5,Follow-up inspection required within 30 days,2023,2,0
LOG-38100,AC-0048,TECH-0185,Avionics Check,in_progress,9800.0,23.9,2023-04-14,4,No notes provided,2023,2,0
LOG-38101,AC-0134,TECH-0099,Structural Inspection,complete,9889.0,13.8,2023-04-14,3,Part ordered — awaiting delivery,2023,2,0
LOG-38102,AC-0123,TECH-0131,Hydraulic System Repair,complete,11025.5,15.3,2023-04-14,5,Scheduled maintenance — no anomalies,2023,2,0
LOG-38103,AC-0117,TECH-0157,Software Update,complete,2620.0,15.7,2023-04-14,9,Issue found during inspection — escalated,2023,2,0
